class,gender,age,bodyType,profession,pregnant,isYou,species,isPet,role
person,male,98,average,none,false,false,,,passenger
person,female,32,average,homeless,true,false,,,passenger
person,male,1,average,none,false,false,,,passenger
person,female,13,athletic,none,false,false,,,pedestrian
person,female,23,overweight,unknown,false,false,,,pedestrian
animal,male,1,overweight,,,,ferret,true,pedestrian
person,female,81,overweight,none,false,false,,,pedestrian
person,male,46,overweight,criminal,false,false,,,pedestrian
person,male,71,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,89,average,none,false,true,,,passenger
person,female,86,average,none,false,false,,,passenger
person,male,49,average,unknown,false,false,,,passenger
person,female,92,overweight,none,false,false,,,passenger
person,male,0,overweight,none,false,false,,,passenger
person,male,21,athletic,homeless,false,false,,,pedestrian
person,female,76,overweight,none,false,false,,,pedestrian
animal,male,5,athletic,,,,dog,true,pedestrian
person,female,93,athletic,none,false,false,,,pedestrian
animal,female,8,average,,,,dog,true,pedestrian
person,female,14,overweight,none,false,false,,,pedestrian
person,male,22,average,unknown,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,2,overweight,,,,cat,false,passenger
person,female,18,average,unknown,false,false,,,passenger
animal,male,18,overweight,,,,cat,true,passenger
person,male,54,athletic,homeless,false,false,,,pedestrian
person,male,78,overweight,none,false,false,,,pedestrian
person,male,45,average,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,12,athletic,,,,cat,true,passenger
person,female,62,athletic,doctor,false,false,,,passenger
person,male,48,overweight,homeless,false,false,,,passenger
person,male,46,athletic,homeless,false,false,,,passenger
person,male,22,overweight,unemployed,false,false,,,passenger
person,female,64,average,homeless,true,false,,,passenger
person,female,5,overweight,none,false,false,,,passenger
person,female,94,average,none,false,false,,,pedestrian
person,female,84,average,none,false,false,,,pedestrian
person,male,8,athletic,none,false,false,,,pedestrian
animal,female,6,average,,,,cat,true,pedestrian
person,female,64,average,unemployed,false,false,,,pedestrian
person,female,44,average,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,12,overweight,none,false,false,,,passenger
person,male,100,athletic,none,false,false,,,passenger
person,female,21,athletic,doctor,false,false,,,passenger
person,male,35,overweight,ceo,false,false,,,passenger
person,male,1,overweight,none,false,false,,,passenger
person,male,72,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,11,average,,,,ferret,false,passenger
person,male,77,overweight,none,false,false,,,passenger
person,female,84,overweight,none,false,false,,,passenger
animal,male,10,overweight,,,,ferret,true,passenger
animal,female,15,average,,,,cat,false,passenger
person,male,9,overweight,none,false,false,,,passenger
animal,female,0,athletic,,,,cat,true,passenger
person,female,89,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,46,overweight,unemployed,false,false,,,passenger
person,female,22,athletic,homeless,true,false,,,passenger
person,male,73,overweight,none,false,false,,,passenger
animal,male,15,overweight,,,,ferret,false,passenger
person,male,5,average,none,false,false,,,pedestrian
animal,female,3,average,,,,cat,false,pedestrian
person,male,57,overweight,homeless,false,false,,,pedestrian
person,female,33,average,homeless,false,false,,,pedestrian
person,female,38,athletic,ceo,false,false,,,pedestrian
person,male,75,athletic,none,false,false,,,pedestrian
person,male,90,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,2,overweight,,,,dog,false,passenger
person,male,90,athletic,none,false,false,,,passenger
animal,female,14,athletic,,,,ferret,true,passenger
animal,female,5,overweight,,,,ferret,true,passenger
person,male,55,athletic,ceo,false,false,,,passenger
person,male,47,average,ceo,false,false,,,passenger
person,male,59,athletic,criminal,false,false,,,pedestrian
person,female,16,average,none,false,false,,,pedestrian
person,female,71,athletic,none,false,false,,,pedestrian
person,male,24,average,homeless,false,false,,,pedestrian
person,female,11,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,29,overweight,ceo,false,false,,,passenger
person,female,15,overweight,none,false,false,,,passenger
animal,female,6,overweight,,,,cat,false,passenger
person,male,32,overweight,criminal,false,false,,,passenger
animal,male,10,average,,,,dog,false,passenger
animal,male,7,overweight,,,,dog,false,passenger
person,female,84,overweight,none,false,false,,,pedestrian
person,female,68,average,doctor,true,false,,,pedestrian
person,male,3,athletic,none,false,false,,,pedestrian
animal,female,15,average,,,,cat,true,pedestrian
animal,female,2,overweight,,,,cat,false,pedestrian
person,female,37,athletic,unemployed,true,false,,,pedestrian
person,female,85,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,5,athletic,none,false,false,,,passenger
person,male,32,overweight,ceo,false,false,,,passenger
person,female,27,average,unemployed,true,false,,,passenger
person,female,40,overweight,doctor,false,false,,,passenger
animal,male,1,average,,,,ferret,false,passenger
person,female,52,overweight,doctor,true,false,,,pedestrian
person,male,73,overweight,none,false,false,,,pedestrian
person,male,39,athletic,homeless,false,false,,,pedestrian
animal,male,0,average,,,,cat,true,pedestrian
animal,male,18,overweight,,,,cat,false,pedestrian
person,female,95,overweight,none,false,false,,,pedestrian
person,female,1,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,56,overweight,doctor,false,false,,,passenger
person,male,33,athletic,criminal,false,false,,,passenger
animal,female,2,average,,,,dog,false,passenger
person,male,86,average,none,false,false,,,passenger
person,female,36,average,unknown,true,false,,,passenger
person,male,48,athletic,ceo,false,false,,,passenger
person,female,6,athletic,none,false,false,,,passenger
person,female,77,athletic,none,false,false,,,pedestrian
person,female,50,overweight,homeless,true,false,,,pedestrian
person,male,20,athletic,ceo,false,false,,,pedestrian
animal,male,4,athletic,,,,dog,false,pedestrian
person,female,88,athletic,none,false,false,,,pedestrian
person,female,98,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,1,average,,,,cat,true,passenger
person,female,70,athletic,none,false,false,,,passenger
person,female,74,overweight,none,false,false,,,pedestrian
animal,male,10,overweight,,,,ferret,false,pedestrian
person,male,73,overweight,none,false,false,,,pedestrian
animal,female,8,overweight,,,,dog,false,pedestrian
animal,male,10,overweight,,,,ferret,false,pedestrian
person,female,38,average,unknown,false,false,,,pedestrian
animal,female,15,average,,,,ferret,false,pedestrian
scenario:green,,,,,,,,,
person,female,88,athletic,none,false,false,,,passenger
person,female,70,athletic,none,false,false,,,passenger
person,male,33,athletic,ceo,false,false,,,passenger
person,male,94,overweight,none,false,false,,,passenger
animal,female,11,average,,,,cat,false,passenger
animal,male,19,overweight,,,,cat,true,passenger
person,male,75,athletic,none,false,false,,,passenger
animal,female,13,overweight,,,,ferret,true,pedestrian
person,male,89,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,9,average,,,,ferret,false,passenger
person,male,46,athletic,unknown,false,false,,,passenger
person,female,0,overweight,none,false,false,,,pedestrian
person,female,51,average,unknown,true,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,40,athletic,homeless,true,false,,,passenger
person,male,56,average,criminal,false,false,,,passenger
person,male,14,athletic,none,false,false,,,passenger
animal,female,16,athletic,,,,ferret,true,passenger
animal,female,4,overweight,,,,cat,true,pedestrian
person,female,98,average,none,false,false,,,pedestrian
animal,male,8,overweight,,,,cat,true,pedestrian
person,female,99,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,9,overweight,none,false,false,,,passenger
person,male,81,average,none,false,false,,,passenger
person,female,18,average,ceo,true,false,,,passenger
animal,female,16,overweight,,,,dog,false,passenger
person,female,100,athletic,none,false,false,,,passenger
person,female,43,average,criminal,false,false,,,passenger
person,female,11,athletic,none,false,false,,,passenger
person,male,48,athletic,homeless,false,false,,,pedestrian
person,female,98,athletic,none,false,false,,,pedestrian
person,female,70,overweight,none,false,false,,,pedestrian
person,male,96,athletic,none,false,false,,,pedestrian
person,male,40,average,unemployed,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,21,average,unemployed,true,false,,,passenger
person,male,40,overweight,homeless,false,false,,,passenger
person,male,26,athletic,ceo,false,false,,,passenger
person,female,14,athletic,none,false,false,,,passenger
animal,male,11,athletic,,,,dog,false,passenger
person,female,18,athletic,unemployed,true,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,43,average,homeless,false,false,,,passenger
person,female,79,athletic,none,false,false,,,passenger
person,male,50,average,homeless,false,false,,,passenger
person,male,19,overweight,criminal,false,false,,,passenger
person,male,74,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,5,average,none,false,false,,,passenger
person,male,9,average,none,false,false,,,passenger
person,female,19,overweight,ceo,true,false,,,passenger
animal,female,18,athletic,,,,ferret,false,passenger
person,male,82,average,none,false,false,,,passenger
person,female,80,average,none,false,false,,,passenger
animal,male,6,average,,,,dog,true,passenger
person,female,53,overweight,unknown,false,false,,,pedestrian
person,female,52,average,doctor,false,false,,,pedestrian
person,male,61,overweight,homeless,false,false,,,pedestrian
animal,female,7,average,,,,dog,true,pedestrian
person,male,86,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,65,overweight,homeless,true,false,,,passenger
person,male,43,overweight,ceo,false,false,,,passenger
person,male,15,athletic,none,false,false,,,passenger
person,female,65,average,homeless,true,false,,,passenger
animal,male,0,athletic,,,,dog,false,passenger
person,female,28,overweight,ceo,true,false,,,passenger
person,male,6,athletic,none,false,false,,,pedestrian
person,male,44,overweight,ceo,false,false,,,pedestrian
person,female,74,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,84,average,none,false,false,,,passenger
person,female,19,overweight,homeless,true,false,,,passenger
person,female,87,athletic,none,false,false,,,passenger
person,male,80,overweight,none,false,false,,,passenger
person,female,57,average,ceo,false,false,,,passenger
person,male,91,overweight,none,false,false,,,passenger
person,male,59,overweight,homeless,false,false,,,passenger
person,female,21,athletic,ceo,true,false,,,pedestrian
person,female,76,average,none,false,false,,,pedestrian
person,male,60,average,homeless,false,false,,,pedestrian
person,female,45,average,doctor,false,false,,,pedestrian
person,female,54,overweight,criminal,true,false,,,pedestrian
person,male,22,athletic,ceo,false,false,,,pedestrian
person,male,23,overweight,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,20,average,,,,ferret,true,passenger
person,male,21,overweight,doctor,false,true,,,pedestrian
person,female,42,athletic,criminal,true,false,,,pedestrian
person,female,15,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,15,athletic,none,false,false,,,passenger
person,female,52,average,unemployed,true,false,,,passenger
animal,male,15,overweight,,,,ferret,false,passenger
person,female,70,athletic,none,false,false,,,passenger
person,female,28,average,ceo,false,false,,,passenger
person,female,35,overweight,unemployed,true,false,,,passenger
animal,male,14,athletic,,,,cat,true,passenger
animal,female,13,average,,,,dog,false,pedestrian
person,male,10,average,none,false,false,,,pedestrian
person,male,83,athletic,none,false,false,,,pedestrian
person,female,15,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,73,athletic,none,false,false,,,passenger
person,male,3,average,none,false,false,,,passenger
person,female,43,athletic,unknown,true,false,,,passenger
animal,female,1,overweight,,,,dog,false,passenger
animal,female,6,athletic,,,,cat,false,passenger
person,male,73,athletic,none,false,false,,,passenger
person,male,69,overweight,none,false,false,,,passenger
person,female,44,overweight,unknown,false,false,,,pedestrian
person,male,2,overweight,none,false,false,,,pedestrian
animal,male,17,athletic,,,,ferret,false,pedestrian
scenario:red,,,,,,,,,
person,male,55,overweight,unemployed,false,false,,,passenger
person,male,29,athletic,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,16,average,none,false,false,,,passenger
animal,male,7,athletic,,,,dog,false,passenger
person,male,62,overweight,homeless,false,false,,,passenger
person,female,9,average,none,false,false,,,passenger
